obs_at,temp,wind,gust,visibility,humidity,pressure,pressure_trend,weather,Wind gust in miles per hour
2021-08-09T05:00:00Z,11.1°,ESE_3,NA,G,96%,"1,006",R,Sunny day,–
2021-08-09T06:00:00Z,13.9°,S_11,NA,G,90%,"1,006",R,Sunny day,–
2021-08-09T07:00:00Z,14.5°,S_9,NA,G,88%,"1,007",R,Sunny day,–
2021-08-09T08:00:00Z,16.5°,SW_13,NA,VG,75%,"1,007",R,Sunny day,–
2021-08-09T09:00:00Z,18.1°,SSW_14,NA,VG,67%,"1,007",R,Sunny intervals,–
2021-08-09T10:00:00Z,18.4°,WSW_13,NA,VG,59%,"1,007",R,Cloudy,–
2021-08-09T11:00:00Z,19.9°,SW_14,NA,VG,57%,"1,007",R,Sunny intervals,–
2021-08-09T12:00:00Z,21.2°,WSW_13,NA,VG,52%,"1,007",R,Cloudy,–
2021-08-09T13:00:00Z,20.2°,W_15,NA,VG,54%,"1,008",R,Sunny intervals,–
2021-08-09T14:00:00Z,20.2°,WSW_17,NA,VG,49%,"1,008",R,Sunny intervals,–
2021-08-09T15:00:00Z,19.2°,W_15,NA,E,54%,"1,009",R,Sunny day,–
2021-08-09T16:00:00Z,19.4°,WNW_16,NA,E,54%,"1,009",R,Sunny day,–
2021-08-09T17:00:00Z,19.0°,W_11,NA,E,60%,"1,009",R,Sunny intervals,–
2021-08-09T00:00:00Z,14.2°,SSW_6,NA,G,85%,"1,005",R,Cloudy,NA
2021-08-09T01:00:00Z,13.9°,S_8,NA,G,87%,"1,005",R,Partly cloudy (night),NA
2021-08-09T02:00:00Z,13.6°,S_6,NA,G,87%,"1,006",R,Clear night,NA
2021-08-09T03:00:00Z,12.6°,SE_7,NA,G,90%,"1,006",R,Clear night,NA
2021-08-09T04:00:00Z,11.5°,SE_6,NA,G,95%,"1,006",R,Clear night,NA
2021-08-09T05:00:00Z,11.1°,ESE_3,NA,G,96%,"1,006",R,Sunny day,NA
2021-08-09T06:00:00Z,13.9°,S_11,NA,G,90%,"1,006",R,Sunny day,NA
2021-08-09T07:00:00Z,14.5°,S_9,NA,G,88%,"1,007",R,Sunny day,NA
2021-08-09T08:00:00Z,16.5°,SW_13,NA,VG,75%,"1,007",R,Sunny day,NA
2021-08-09T09:00:00Z,18.1°,SSW_14,NA,VG,67%,"1,007",R,Sunny intervals,NA
2021-08-09T10:00:00Z,18.4°,WSW_13,NA,VG,59%,"1,007",R,Cloudy,NA
2021-08-09T11:00:00Z,19.9°,SW_14,NA,VG,57%,"1,007",R,Sunny intervals,NA
2021-08-09T12:00:00Z,21.2°,WSW_13,NA,VG,52%,"1,007",R,Cloudy,NA
2021-08-09T13:00:00Z,20.2°,W_15,NA,VG,54%,"1,008",R,Sunny intervals,NA
2021-08-09T14:00:00Z,20.2°,WSW_17,NA,VG,49%,"1,008",R,Sunny intervals,NA
2021-08-09T15:00:00Z,19.2°,W_15,NA,E,54%,"1,009",R,Sunny day,NA
2021-08-09T16:00:00Z,19.4°,WNW_16,NA,E,54%,"1,009",R,Sunny day,NA
2021-08-09T17:00:00Z,19.0°,W_11,NA,E,60%,"1,009",R,Sunny intervals,NA
2021-08-09T18:00:00Z,18.5°,W_10,NA,VG,60%,"1,009",R,Sunny intervals,NA
2021-08-09T19:00:00Z,17.6°,W_11,NA,VG,58%,"1,009",R,Sunny day,NA
2021-08-09T20:00:00Z,14.5°,WSW_5,NA,VG,73%,"1,010",R,Partly cloudy (night),NA
2021-08-09T21:00:00Z,14.7°,SW_7,NA,VG,77%,"1,010",R,Cloudy,NA
2021-08-09T22:00:00Z,15.2°,S_6,NA,VG,77%,"1,010",R,Cloudy,NA
2021-08-09T23:00:00Z,14.8°,S_6,NA,VG,81%,"1,011",R,Overcast,NA
2021-08-10T00:00:00Z,14.7°,S_6,NA,VG,82%,"1,011",R,Cloudy,NA
2021-08-10T01:00:00Z,14.3°,S_7,NA,VG,85%,"1,011",R,Overcast,NA
2021-08-10T02:00:00Z,13.7°,SSE_6,NA,P,92%,"1,011",R,Heavy shower (night),NA
2021-08-10T03:00:00Z,13.7°,SSE_3,NA,M,94%,"1,011",R,Light rain,NA
2021-08-10T04:00:00Z,13.3°,SE_5,NA,G,95%,"1,011",R,Cloudy,NA
2021-08-10T05:00:00Z,13.2°,SSE_6,NA,G,96%,"1,011",R,Overcast,NA
2021-08-10T06:00:00Z,13.4°,S_3,NA,G,97%,"1,012",R,Overcast,NA
2021-08-10T07:00:00Z,14.6°,S_3,NA,G,94%,"1,012",R,Overcast,NA
2021-08-10T08:00:00Z,16.4°,WSW_5,NA,VG,85%,"1,012",R,Cloudy,NA
2021-08-10T09:00:00Z,17.7°,W_5,NA,G,76%,"1,012",R,Sunny intervals,NA
2021-08-10T10:00:00Z,19.2°,W_5,NA,VG,67%,"1,012",R,Sunny intervals,NA
2021-08-10T11:00:00Z,21.0°,W_6,NA,VG,58%,"1,012",R,Sunny intervals,NA
2021-08-10T12:00:00Z,22.1°,W_8,NA,VG,50%,"1,012",R,Sunny day,NA
2021-08-10T13:00:00Z,23.0°,WSW_8,NA,E,49%,"1,012",R,Sunny intervals,NA
2021-08-10T14:00:00Z,21.1°,W_15,NA,E,57%,"1,013",R,Sunny intervals,NA
2021-08-10T15:00:00Z,23.0°,W_14,NA,E,52%,"1,013",R,Sunny intervals,NA
2021-08-10T16:00:00Z,21.8°,W_14,NA,E,51%,"1,013",R,Sunny day,NA
2021-08-10T17:00:00Z,20.8°,W_13,NA,E,54%,"1,014",R,Sunny day,NA
2021-08-10T18:00:00Z,19.3°,W_15,NA,E,57%,"1,014",R,Sunny day,NA
2021-08-10T19:00:00Z,17.8°,W_10,NA,E,62%,"1,014",R,Sunny day,NA
2021-08-10T20:00:00Z,15.4°,W_7,NA,E,69%,"1,015",R,Clear night,NA
2021-08-10T21:00:00Z,13.9°,WSW_5,NA,E,76%,"1,015",R,Partly cloudy (night),NA
2021-08-10T22:00:00Z,13.9°,SSW_5,NA,E,80%,"1,016",R,Cloudy,NA
2021-08-10T23:00:00Z,12.7°,SW_6,NA,VG,83%,"1,016",R,Partly cloudy (night),NA
2021-08-11T00:00:00Z,12.0°,WSW_5,NA,G,86%,"1,016",R,Partly cloudy (night),NA
2021-08-11T01:00:00Z,12.3°,SSW_3,NA,VG,86%,"1,016",R,Clear night,NA
2021-08-11T02:00:00Z,11.7°,S_3,NA,VG,89%,"1,016",F,Clear night,NA
2021-08-11T03:00:00Z,12.5°,ESE_5,NA,G,91%,"1,016",F,Clear night,NA
2021-08-11T04:00:00Z,12.0°,SSE_6,NA,G,92%,"1,016",F,Partly cloudy (night),NA
2021-08-11T05:00:00Z,11.7°,S_3,NA,G,94%,"1,016",F,Cloudy,NA
2021-08-11T06:00:00Z,12.3°,SSE_6,NA,G,94%,"1,016",F,Cloudy,NA
2021-08-11T07:00:00Z,13.9°,SSE_9,NA,G,91%,"1,016",R,Sunny day,NA
2021-08-11T08:00:00Z,15.5°,SSE_8,NA,VG,80%,"1,016",F,Sunny day,NA
2021-08-11T09:00:00Z,16.2°,S_9,NA,VG,77%,"1,016",R,Sunny intervals,NA
2021-08-11T10:00:00Z,17.4°,S_9,NA,VG,74%,"1,015",F,Sunny intervals,NA
2021-08-11T11:00:00Z,19.0°,S_10,NA,VG,66%,"1,015",F,Sunny intervals,NA
2021-08-11T12:00:00Z,18.5°,S_9,NA,VG,67%,"1,015",F,Cloudy,NA
2021-08-11T13:00:00Z,19.6°,S_13,NA,E,66%,"1,014",F,Cloudy,NA
2021-08-11T14:00:00Z,20.3°,SSW_17,NA,E,65%,"1,014",F,Cloudy,NA
2021-08-11T15:00:00Z,20.7°,SSW_15,NA,E,64%,"1,014",F,Cloudy,NA
2021-08-11T16:00:00Z,20.7°,S_13,NA,VG,65%,"1,013",F,Cloudy,NA
2021-08-11T17:00:00Z,19.2°,SSW_13,NA,VG,78%,"1,013",F,Cloudy,NA
2021-08-11T18:00:00Z,19.8°,S_13,NA,VG,73%,"1,013",F,Cloudy,NA
2021-08-11T19:00:00Z,19.6°,S_14,NA,VG,74%,"1,013",F,Light rain,NA
2021-08-11T20:00:00Z,18.7°,S_14,NA,VG,79%,"1,013",F,Cloudy,NA
2021-08-11T21:00:00Z,17.7°,S_8,NA,VG,85%,"1,014",R,Cloudy,NA
2021-08-11T22:00:00Z,17.0°,S_8,NA,VG,94%,"1,014",R,Cloudy,NA
2021-08-11T23:00:00Z,15.6°,SW_9,NA,VG,88%,"1,014",R,Cloudy,NA
2021-08-12T00:00:00Z,13.5°,SW_7,NA,VG,94%,"1,015",R,Clear night,NA
2021-08-12T01:00:00Z,12.8°,WSW_2,NA,VG,97%,"1,015",R,Clear night,NA
2021-08-12T02:00:00Z,12.1°,NE_2,NA,VG,99%,"1,015",R,Clear night,NA
2021-08-12T03:00:00Z,10.5°,SSW_2,NA,G,99%,"1,015",R,Mist,NA
2021-08-12T04:00:00Z,9.6°,S_2,NA,VP,99%,"1,015",R,Fog,NA
2021-08-12T05:00:00Z,9.7°,W_2,NA,M,100%,"1,015",F,Sunny day,NA
2021-08-12T06:00:00Z,11.5°,SSE_2,NA,G,99%,"1,016",R,Cloudy,NA
2021-08-12T07:00:00Z,12.4°,SE_3,NA,G,99%,"1,015",R,Sunny intervals,NA
2021-08-12T08:00:00Z,14.5°,S_5,NA,G,98%,"1,015",R,Sunny intervals,NA
2021-08-12T09:00:00Z,17.2°,S_6,NA,VG,80%,"1,015",F,Sunny day,NA
2021-08-12T10:00:00Z,18.6°,S_11,NA,M,72%,"1,015",F,Light rain,NA
2021-08-12T11:00:00Z,19.5°,SW_10,NA,M,61%,"1,015",F,Light rain,NA
2021-08-12T12:00:00Z,19.9°,SW_13,NA,VG,60%,"1,014",F,Sunny day,NA
2021-08-12T13:00:00Z,19.6°,SSW_13,NA,E,55%,"1,014",F,Cloudy,NA
2021-08-12T14:00:00Z,19.4°,SSW_15,NA,E,52%,"1,014",F,Cloudy,NA
2021-08-12T15:00:00Z,19.9°,SW_15,NA,E,51%,"1,014",F,Cloudy,NA
2021-08-12T16:00:00Z,20.3°,SSW_15,NA,E,52%,"1,014",F,Cloudy,NA
2021-08-12T17:00:00Z,20.4°,SSW_15,NA,E,48%,"1,014",F,Sunny intervals,NA
2021-08-12T18:00:00Z,19.1°,SW_9,NA,E,54%,"1,014",F,Sunny intervals,NA
2021-08-12T19:00:00Z,17.9°,SW_5,NA,VG,60%,"1,014",R,Overcast,NA
2021-08-12T20:00:00Z,17.8°,SSW_9,NA,VG,62%,"1,014",R,Overcast,NA
2021-08-12T21:00:00Z,17.6°,SSW_10,NA,VG,62%,"1,015",R,Cloudy,NA
2021-08-12T22:00:00Z,16.3°,SSW_14,NA,VG,69%,"1,015",R,Clear night,NA
2021-08-12T23:00:00Z,16.2°,SW_16,NA,VG,70%,"1,014",R,Clear night,NA
2021-08-13T00:00:00Z,15.4°,S_8,NA,G,74%,"1,015",F,Clear night,NA
2021-08-13T01:00:00Z,14.5°,S_7,NA,VG,78%,"1,015",R,Clear night,NA
2021-08-13T02:00:00Z,13.8°,SSW_11,NA,G,81%,"1,015",R,Clear night,NA
2021-08-13T03:00:00Z,13.4°,SSW_13,NA,G,81%,"1,015",R,Clear night,NA
2021-08-12T12:00:00Z,19.9°,SW_13,NA,VG,60%,"1,014",F,Sunny day,–
2021-08-12T13:00:00Z,19.6°,SSW_13,NA,E,55%,"1,014",F,Cloudy,–
2021-08-12T14:00:00Z,19.4°,SSW_15,NA,E,52%,"1,014",F,Cloudy,–
2021-08-12T15:00:00Z,19.9°,SW_15,NA,E,51%,"1,014",F,Cloudy,–
2021-08-12T16:00:00Z,20.3°,SSW_15,NA,E,52%,"1,014",F,Cloudy,–
2021-08-12T17:00:00Z,20.4°,SSW_15,NA,E,48%,"1,014",F,Sunny intervals,–
2021-08-12T18:00:00Z,19.1°,SW_9,NA,E,54%,"1,014",F,Sunny intervals,–
2021-08-12T19:00:00Z,17.9°,SW_5,NA,VG,60%,"1,014",R,Overcast,–
2021-08-12T20:00:00Z,17.8°,SSW_9,NA,VG,62%,"1,014",R,Overcast,–
2021-08-12T21:00:00Z,17.6°,SSW_10,NA,VG,62%,"1,015",R,Cloudy,–
2021-08-12T22:00:00Z,16.3°,SSW_14,NA,VG,69%,"1,015",R,Clear night,–
2021-08-12T23:00:00Z,16.2°,SW_16,NA,VG,70%,"1,014",R,Clear night,–
2021-08-13T00:00:00Z,15.4°,S_8,NA,G,74%,"1,015",F,Clear night,–
2021-08-13T01:00:00Z,14.5°,S_7,NA,VG,78%,"1,015",R,Clear night,–
2021-08-13T02:00:00Z,13.8°,SSW_11,NA,G,81%,"1,015",R,Clear night,–
2021-08-13T03:00:00Z,13.4°,SSW_13,NA,G,81%,"1,015",R,Clear night,–
2021-08-13T04:00:00Z,13.2°,SSW_8,NA,G,82%,"1,015",F,Partly cloudy (night),–
2021-08-13T05:00:00Z,13.8°,SSE_2,NA,G,79%,"1,014",F,Overcast,–
2021-08-13T06:00:00Z,13.8°,S_9,NA,G,80%,"1,015",F,Sunny intervals,–
2021-08-13T07:00:00Z,14.2°,SSE_8,NA,G,78%,"1,015",R,Cloudy,–
2021-08-13T08:00:00Z,16.1°,SSW_15,NA,G,71%,"1,015",R,Sunny day,–
2021-08-13T09:00:00Z,16.4°,SSW_11,NA,VG,68%,"1,015",R,Light shower (day),–
2021-08-13T10:00:00Z,16.9°,SW_15,NA,VG,63%,"1,016",R,Cloudy,–
2021-08-13T11:00:00Z,17.5°,SW_19,NA,E,58%,"1,016",R,Cloudy,30
2021-08-13T12:00:00Z,17.9°,SW_16,NA,E,63%,"1,016",R,Cloudy,–
2021-08-13T13:00:00Z,18.5°,SW_19,NA,M,54%,"1,016",R,Mist,30
2021-08-13T14:00:00Z,18.4°,WSW_18,NA,M,51%,"1,016",R,Mist,30
2021-08-13T15:00:00Z,18.6°,WSW_23,NA,M,51%,"1,016",R,Mist,30
2021-08-13T16:00:00Z,19.1°,WSW_19,NA,M,51%,"1,016",R,Mist,30
2021-08-13T17:00:00Z,18.6°,W_22,NA,M,55%,"1,016",F,Mist,31
2021-08-13T18:00:00Z,18.7°,W_17,NA,M,55%,"1,016",F,Mist,29
2021-08-13T19:00:00Z,17.3°,W_15,NA,M,61%,"1,016",R,Mist,–
2021-08-13T20:00:00Z,16.0°,WSW_9,NA,M,68%,"1,017",R,Mist,–
2021-08-13T21:00:00Z,15.5°,SW_6,NA,G,73%,"1,017",R,Mist,–
2021-08-13T22:00:00Z,15.5°,SSE_7,NA,G,76%,"1,017",R,Cloudy,–
2021-08-13T23:00:00Z,15.6°,SSE_10,NA,G,79%,"1,017",R,Overcast,–
2021-08-14T00:00:00Z,15.6°,SSE_10,NA,G,81%,"1,017",F,Cloudy,–
2021-08-14T01:00:00Z,15.7°,S_9,NA,G,80%,"1,017",F,Overcast,–
2021-08-14T02:00:00Z,15.5°,S_6,NA,G,80%,"1,016",F,Overcast,–
2021-08-14T03:00:00Z,15.3°,SSE_7,NA,G,82%,"1,016",F,Cloudy,–
2021-08-14T04:00:00Z,14.6°,S_8,NA,G,81%,"1,016",F,Cloudy,–
2021-08-14T05:00:00Z,12.9°,SW_6,NA,G,86%,"1,016",F,Sunny intervals,–
2021-08-14T06:00:00Z,15.0°,S_7,NA,G,82%,"1,016",R,Cloudy,–
2021-08-14T07:00:00Z,15.7°,S_6,NA,G,80%,"1,017",R,Cloudy,–
2021-08-14T08:00:00Z,17.2°,WSW_13,NA,G,69%,"1,017",R,Cloudy,–
2021-08-14T09:00:00Z,16.8°,WSW_9,NA,G,64%,"1,017",R,Sunny day,–
2021-08-14T10:00:00Z,18.0°,W_13,NA,G,60%,"1,017",R,Sunny day,–
2021-08-14T11:00:00Z,18.9°,WSW_16,NA,G,51%,"1,017",R,Sunny day,–
2021-08-14T12:00:00Z,20.4°,W_14,NA,G,48%,"1,017",R,Mist,–
2021-08-14T13:00:00Z,19.6°,WSW_14,NA,G,51%,"1,017",F,Mist,–
2021-08-14T14:00:00Z,18.7°,W_15,NA,M,52%,"1,017",S,Mist,–
2021-08-14T15:00:00Z,18.1°,W_14,NA,M,52%,"1,017",F,Mist,–
2021-08-14T16:00:00Z,17.7°,WSW_10,NA,G,58%,"1,017",R,Mist,–
2021-08-14T17:00:00Z,17.1°,WSW_11,NA,G,64%,"1,017",R,Mist,–
2021-08-14T00:00:00Z,15.6°,SSE_10,NA,G,81%,"1,017",F,Cloudy,NA
2021-08-14T01:00:00Z,15.7°,S_9,NA,G,80%,"1,017",F,Overcast,NA
2021-08-14T02:00:00Z,15.5°,S_6,NA,G,80%,"1,016",F,Overcast,NA
2021-08-14T03:00:00Z,15.3°,SSE_7,NA,G,82%,"1,016",F,Cloudy,NA
2021-08-14T04:00:00Z,14.6°,S_8,NA,G,81%,"1,016",F,Cloudy,NA
2021-08-14T05:00:00Z,12.9°,SW_6,NA,G,86%,"1,016",F,Sunny intervals,NA
2021-08-14T06:00:00Z,15.0°,S_7,NA,G,82%,"1,016",R,Cloudy,NA
2021-08-14T07:00:00Z,15.7°,S_6,NA,G,80%,"1,017",R,Cloudy,NA
2021-08-14T08:00:00Z,17.2°,WSW_13,NA,G,69%,"1,017",R,Cloudy,NA
2021-08-14T09:00:00Z,16.8°,WSW_9,NA,G,64%,"1,017",R,Sunny day,NA
2021-08-14T10:00:00Z,18.0°,W_13,NA,G,60%,"1,017",R,Sunny day,NA
2021-08-14T11:00:00Z,18.9°,WSW_16,NA,G,51%,"1,017",R,Sunny day,NA
2021-08-14T12:00:00Z,20.4°,W_14,NA,G,48%,"1,017",R,Mist,NA
2021-08-14T13:00:00Z,19.6°,WSW_14,NA,G,51%,"1,017",F,Mist,NA
2021-08-14T14:00:00Z,18.7°,W_15,NA,M,52%,"1,017",S,Mist,NA
2021-08-14T15:00:00Z,18.1°,W_14,NA,M,52%,"1,017",F,Mist,NA
2021-08-14T16:00:00Z,17.7°,WSW_10,NA,G,58%,"1,017",R,Mist,NA
2021-08-14T17:00:00Z,17.1°,WSW_11,NA,G,64%,"1,017",R,Mist,NA
2021-08-14T18:00:00Z,16.2°,WSW_9,NA,G,65%,"1,017",F,Overcast,NA
2021-08-14T19:00:00Z,14.9°,WSW_10,NA,M,77%,"1,017",F,Light rain,NA
2021-08-14T20:00:00Z,14.4°,SW_5,NA,G,84%,"1,017",F,Overcast,NA
2021-08-14T21:00:00Z,14.3°,SSW_5,NA,G,87%,"1,016",F,Overcast,NA
2021-08-14T22:00:00Z,14.6°,SSW_5,NA,G,84%,"1,016",F,Overcast,NA
2021-08-14T23:00:00Z,14.2°,WSW_2,NA,G,86%,"1,016",F,Cloudy,NA
2021-08-15T00:00:00Z,14.5°,S_5,NA,G,87%,"1,015",F,Overcast,NA
2021-08-15T01:00:00Z,14.1°,W_3,NA,G,91%,"1,014",F,Overcast,NA
2021-08-15T02:00:00Z,13.8°,E_3,NA,M,96%,"1,014",F,Light rain,NA
2021-08-15T03:00:00Z,13.6°,E_3,NA,M,97%,"1,013",F,Overcast,NA
2021-08-15T04:00:00Z,13.6°,E_3,NA,M,99%,"1,013",F,Mist,NA
2021-08-15T05:00:00Z,13.3°,ENE_2,NA,P,99%,"1,012",F,Drizzle,NA
2021-08-15T06:00:00Z,12.3°,N_6,NA,G,98%,"1,012",F,Overcast,NA
2021-08-15T07:00:00Z,11.9°,N_7,NA,M,99%,"1,012",F,Overcast,NA
2021-08-15T08:00:00Z,12.4°,N_5,NA,G,99%,"1,011",F,Overcast,NA
2021-08-15T09:00:00Z,13.2°,NNE_3,NA,G,99%,"1,011",F,Overcast,NA
2021-08-15T10:00:00Z,15.8°,S_1,NA,VG,87%,"1,011",F,Cloudy,NA
2021-08-15T11:00:00Z,17.7°,W_8,NA,VG,72%,"1,010",F,Overcast,NA
2021-08-15T12:00:00Z,19.2°,W_10,NA,VG,64%,"1,010",F,Cloudy,NA
2021-08-15T13:00:00Z,17.8°,NW_13,NA,P,76%,"1,010",F,Light rain,NA
2021-08-15T14:00:00Z,17.9°,NNW_3,NA,G,78%,"1,009",F,Cloudy,NA
2021-08-15T15:00:00Z,18.4°,W_14,NA,VG,68%,"1,009",F,Overcast,NA
2021-08-15T16:00:00Z,17.4°,WNW_10,NA,VG,76%,"1,009",F,Overcast,NA
2021-08-15T17:00:00Z,17.2°,W_9,NA,VG,78%,"1,009",F,Overcast,NA
2021-08-15T18:00:00Z,16.8°,NW_15,NA,VG,73%,"1,009",R,Overcast,NA
2021-08-15T19:00:00Z,16.0°,NW_7,NA,VG,69%,"1,010",R,Cloudy,NA
2021-08-15T20:00:00Z,13.9°,WNW_7,NA,VG,77%,"1,010",R,Clear night,NA
2021-08-15T21:00:00Z,13.3°,W_9,NA,VG,80%,"1,010",R,Clear night,NA
2021-08-15T22:00:00Z,13.7°,W_13,NA,VG,77%,"1,010",R,Partly cloudy (night),NA
2021-08-15T23:00:00Z,13.4°,W_14,NA,VG,77%,"1,010",R,Partly cloudy (night),NA
2021-08-16T00:00:00Z,12.4°,W_9,NA,G,81%,"1,010",R,Clear night,NA
2021-08-16T01:00:00Z,12.4°,W_9,NA,G,81%,"1,010",R,Partly cloudy (night),NA
2021-08-16T02:00:00Z,13.3°,WNW_15,NA,M,79%,"1,010",R,Mist,NA
2021-08-16T03:00:00Z,13.4°,WNW_13,NA,M,78%,"1,010",R,Mist,NA
2021-08-16T04:00:00Z,13.6°,WNW_13,NA,M,75%,"1,011",R,Mist,NA
2021-08-16T05:00:00Z,13.3°,WNW_14,NA,M,76%,"1,012",R,Mist,NA
2021-08-16T06:00:00Z,13.3°,WNW_11,NA,M,76%,"1,012",R,Mist,NA
2021-08-16T07:00:00Z,14.1°,NW_11,NA,G,73%,"1,013",R,Mist,NA
2021-08-16T08:00:00Z,14.4°,NW_10,NA,G,69%,"1,014",R,Cloudy,NA
2021-08-16T09:00:00Z,14.4°,WNW_9,NA,VG,73%,"1,015",R,Cloudy,NA
2021-08-16T10:00:00Z,16.1°,NW_14,NA,VG,68%,"1,015",R,Cloudy,NA
2021-08-16T11:00:00Z,15.9°,N_11,NA,E,64%,"1,015",R,Cloudy,NA
2021-08-16T12:00:00Z,16.7°,NNW_8,NA,E,64%,"1,016",R,Sunny intervals,NA
2021-08-15T17:00:00Z,17.2°,W_9,NA,VG,78%,"1,009",F,Overcast,–
2021-08-15T18:00:00Z,16.8°,NW_15,NA,VG,73%,"1,009",R,Overcast,–
2021-08-15T19:00:00Z,16.0°,NW_7,NA,VG,69%,"1,010",R,Cloudy,–
2021-08-15T20:00:00Z,13.9°,WNW_7,NA,VG,77%,"1,010",R,Clear night,–
2021-08-15T21:00:00Z,13.3°,W_9,NA,VG,80%,"1,010",R,Clear night,–
2021-08-15T22:00:00Z,13.7°,W_13,NA,VG,77%,"1,010",R,Partly cloudy (night),–
2021-08-15T23:00:00Z,13.4°,W_14,NA,VG,77%,"1,010",R,Partly cloudy (night),–
2021-08-16T00:00:00Z,12.4°,W_9,NA,G,81%,"1,010",R,Clear night,–
2021-08-16T01:00:00Z,12.4°,W_9,NA,G,81%,"1,010",R,Partly cloudy (night),–
2021-08-16T02:00:00Z,13.3°,WNW_15,NA,M,79%,"1,010",R,Mist,–
2021-08-16T03:00:00Z,13.4°,WNW_13,NA,M,78%,"1,010",R,Mist,–
2021-08-16T04:00:00Z,13.6°,WNW_13,NA,M,75%,"1,011",R,Mist,–
2021-08-16T05:00:00Z,13.3°,WNW_14,NA,M,76%,"1,012",R,Mist,–
2021-08-16T06:00:00Z,13.3°,WNW_11,NA,M,76%,"1,012",R,Mist,–
2021-08-16T07:00:00Z,14.1°,NW_11,NA,G,73%,"1,013",R,Mist,–
2021-08-16T08:00:00Z,14.4°,NW_10,NA,G,69%,"1,014",R,Cloudy,–
2021-08-16T09:00:00Z,14.4°,WNW_9,NA,VG,73%,"1,015",R,Cloudy,–
2021-08-16T10:00:00Z,16.1°,NW_14,NA,VG,68%,"1,015",R,Cloudy,–
2021-08-16T11:00:00Z,15.9°,N_11,NA,E,64%,"1,015",R,Cloudy,–
2021-08-16T12:00:00Z,16.7°,NNW_8,NA,E,64%,"1,016",R,Sunny intervals,–
2021-08-16T13:00:00Z,19.6°,WNW_18,NA,E,55%,"1,016",R,Sunny intervals,–
2021-08-16T14:00:00Z,19.1°,WNW_17,NA,E,50%,"1,016",R,Sunny intervals,–
2021-08-16T15:00:00Z,21.1°,WNW_15,NA,E,48%,"1,016",R,Sunny intervals,29
2021-08-16T16:00:00Z,20.4°,WNW_16,NA,VG,51%,"1,016",R,Sunny intervals,–
2021-08-16T17:00:00Z,19.5°,WNW_16,NA,G,52%,"1,017",R,Sunny intervals,–
2021-08-16T18:00:00Z,18.6°,WNW_14,NA,G,53%,"1,017",R,Sunny day,–
2021-08-16T19:00:00Z,16.7°,W_13,NA,G,66%,"1,018",R,Sunny day,–
2021-08-16T20:00:00Z,14.9°,W_15,NA,G,75%,"1,018",R,Clear night,–
2021-08-16T21:00:00Z,13.9°,W_14,NA,G,80%,"1,018",R,Clear night,–
2021-08-16T22:00:00Z,13.6°,W_14,NA,G,83%,"1,018",R,Clear night,–
2021-08-16T23:00:00Z,14.2°,W_9,NA,G,81%,"1,018",R,Cloudy,–
2021-08-17T00:00:00Z,14.4°,W_8,NA,G,82%,"1,018",F,Cloudy,–
2021-08-17T01:00:00Z,14.0°,W_7,NA,VG,85%,"1,018",F,Overcast,–
2021-08-17T02:00:00Z,14.2°,W_5,NA,VG,84%,"1,017",F,Cloudy,–
2021-08-17T03:00:00Z,14.2°,W_6,NA,G,87%,"1,017",F,Overcast,–
2021-08-17T04:00:00Z,14.0°,W_8,NA,M,91%,"1,016",F,Light rain,–
2021-08-17T05:00:00Z,13.7°,SW_5,NA,P,96%,"1,016",F,Light rain,–
2021-08-17T06:00:00Z,14.4°,W_9,NA,G,91%,"1,016",F,Cloudy,–
2021-08-17T07:00:00Z,14.8°,W_11,NA,VG,90%,"1,015",F,Cloudy,–
2021-08-17T08:00:00Z,15.6°,W_11,NA,VG,86%,"1,015",F,Cloudy,–
2021-08-17T09:00:00Z,16.2°,W_6,NA,E,85%,"1,016",F,Cloudy,–
2021-08-17T10:00:00Z,17.1°,WNW_10,NA,E,78%,"1,016",R,Cloudy,–
2021-08-17T11:00:00Z,17.6°,WNW_13,NA,E,74%,"1,016",R,Cloudy,–
2021-08-17T12:00:00Z,17.9°,WNW_10,NA,E,73%,"1,016",R,Cloudy,–
2021-08-16T17:00:00Z,19.5°,WNW_16,NA,G,52%,"1,017",R,Sunny intervals,NA
2021-08-16T18:00:00Z,18.6°,WNW_14,NA,G,53%,"1,017",R,Sunny day,NA
2021-08-16T19:00:00Z,16.7°,W_13,NA,G,66%,"1,018",R,Sunny day,NA
2021-08-16T20:00:00Z,14.9°,W_15,NA,G,75%,"1,018",R,Clear night,NA
2021-08-16T21:00:00Z,13.9°,W_14,NA,G,80%,"1,018",R,Clear night,NA
2021-08-16T22:00:00Z,13.6°,W_14,NA,G,83%,"1,018",R,Clear night,NA
2021-08-16T23:00:00Z,14.2°,W_9,NA,G,81%,"1,018",R,Cloudy,NA
2021-08-17T00:00:00Z,14.4°,W_8,NA,G,82%,"1,018",F,Cloudy,NA
2021-08-17T01:00:00Z,14.0°,W_7,NA,VG,85%,"1,018",F,Overcast,NA
2021-08-17T02:00:00Z,14.2°,W_5,NA,VG,84%,"1,017",F,Cloudy,NA
2021-08-17T03:00:00Z,14.2°,W_6,NA,G,87%,"1,017",F,Overcast,NA
2021-08-17T04:00:00Z,14.0°,W_8,NA,M,91%,"1,016",F,Light rain,NA
2021-08-17T05:00:00Z,13.7°,SW_5,NA,P,96%,"1,016",F,Light rain,NA
